 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
   365    12    31  2022       1       1  hru001                 0.882   40441.406       0.000     998.233      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022       2       2  hru002                 0.882   40441.406       0.000     998.233      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022       3       3  hru003                 0.882   40441.438       0.000     998.234      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022       4       4  hru004                 0.882   40441.434       0.000     998.234      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022       5       5  hru005                 0.882   40441.391       0.000     998.233      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022       6       6  hru006                 0.882   40441.379       0.000     998.232      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022       7       7  hru007                 0.882   40441.340       0.000     998.231      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022       8       8  hru008                 0.882   40441.352       0.000     998.232      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022       9       9  hru009                 0.882   40441.453       0.000     998.234      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      10      10  hru010                 0.882   40441.426       0.000     998.234      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      11      11  hru011                 0.882   40441.359       0.000     998.232      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      12      12  hru012                 0.882   40441.371       0.000     998.232      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      13      13  hru013                 0.882   40441.344       0.000     998.231      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      14      14  hru014                 0.882   40441.340       0.000     998.231      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      15      15  hru015                 0.882   40441.461       0.000     998.235      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      16      16  hru016                 0.882   40441.453       0.000     998.234      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      17      17  hru017                 0.882   40441.391       0.000     998.233      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      18      18  hru018                 0.882   40441.406       0.000     998.233      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      19      19  hru019                 0.882   40441.469       0.000     998.235      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      20      20  hru020                 0.882   40441.469       0.000     998.235      18.422     251.859       0.000      85.902       0.000       0.025     118.233       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
   365    12    31  2022      21      21  hru021                 0.882   40441.285       0.000     998.230      18.422     251.859       0.000      85.902       0.000       0.025     118.232       0.000      22.452      23.347      12.703      18.025      16.780       1.736       0.693       0.462       0.000       0.000       0.000       0.000
