 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
        jday         mon         day          yr   name        type   objtyp      typ_no hyd_typ fraction              flo            sed           orgn           sedp            no3           solp           chla            nh3            no2           cbod            dox            san            sil            cla            sag            lag            grv           null
         365          12          31        2022 rtu190          ru      aqu          46 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu200          ru      sdc          20 tot   1.000000       75273.88      5.0010341E-03  2.3811990E-06  7.1435979E-06   376.5519       9.767526      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6717249E-04  1.6717249E-04  1.6717249E-04  1.6717249E-04  1.6717249E-04  0.0000000E+00  4.0189333E-02
         365          12          31        2022 rtu200          ru      aqu          48 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu210          ru      sdc          21 tot   1.000000       124473.7      1.0611887E-02  4.6844725E-06  1.4053415E-05   620.2188       16.08821      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5121961E-04  2.5121961E-04  2.5121961E-04  2.5121961E-04  2.5121961E-04  0.0000000E+00  4.0189486E-02
         365          12          31        2022 rtu210          ru      aqu          14 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu220          ru      sdc          22 tot   1.000000       228858.8      1.8336123E-02  7.0853112E-06  2.1255935E-05   1142.951       29.64759      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3924327E-04  2.3924327E-04  2.3924327E-04  2.3924327E-04  2.3924327E-04  0.0000000E+00  4.0189430E-02
         365          12          31        2022 rtu220          ru      aqu          28 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu230          ru      sdc          23 tot   1.000000       9345.116      7.4109575E-04  5.4308009E-07  1.6292402E-06   46.08883       1.195516      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.7733447E-04  2.7733447E-04  2.7733447E-04  2.7733447E-04  2.7733447E-04  0.0000000E+00  4.0189322E-02
         365          12          31        2022 rtu230          ru      aqu          31 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu240          ru      sdc          24 tot   1.000000       87949.80      6.5876083E-03  3.1317188E-06  9.3951576E-06   438.9016       11.38484      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3586242E-04  2.3586242E-04  2.3586242E-04  2.3586242E-04  2.3586242E-04  0.0000000E+00  4.0189322E-02
         365          12          31        2022 rtu240          ru      aqu          41 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu250          ru      sdc          25 tot   1.000000       298142.3      2.4412828E-02  8.6853861E-06  2.6056163E-05   1487.170       38.57652      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.4792328E-04  2.4792415E-04  2.4792415E-04  2.4792328E-04  2.4792328E-04  0.0000000E+00  4.0189441E-02
         365          12          31        2022 rtu250          ru      aqu           9 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu260          ru      sdc          26 tot   1.000000       10654.54      7.2763959E-04  5.0749691E-07  1.5224905E-06   53.04311       1.375905      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.4332752E-04  2.4332752E-04  2.4332752E-04  2.4332752E-04  2.4332752E-04  0.0000000E+00  4.0189318E-02
         365          12          31        2022 rtu260          ru      aqu          43 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu270          ru      sdc          27 tot   1.000000       25784.90      1.7276030E-03  1.0123691E-06  3.0371086E-06   127.8177       3.315511      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3631650E-04  2.3631650E-04  2.3631650E-04  2.3631650E-04  2.3631650E-04  0.0000000E+00  4.0189326E-02
         365          12          31        2022 rtu270          ru      aqu          57 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu280          ru      sdc          28 tot   1.000000       13736.43      9.4304216E-04  6.0180969E-07  1.8054284E-06   67.82536       1.759347      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5382621E-04  2.5382621E-04  2.5382621E-04  2.5382621E-04  2.5382621E-04  0.0000000E+00  4.0189330E-02
         365          12          31        2022 rtu280          ru      aqu          61 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu290          ru      sdc          29 tot   1.000000       44560.08      3.3048915E-03  1.8038658E-06  5.4115972E-06   222.0822       5.760671      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3961772E-04  2.3961772E-04  2.3961772E-04  2.3961772E-04  2.3961772E-04  0.0000000E+00  4.0189322E-02
         365          12          31        2022 rtu290          ru      aqu          53 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu300          ru      sdc          30 tot   1.000000       20915.71      1.3304972E-03  7.9964076E-07  2.3989210E-06   104.6308       2.714057      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8069374E-04  1.8069374E-04  1.8069374E-04  1.8069374E-04  1.8069374E-04  0.0000000E+00  4.0189315E-02
         365          12          31        2022 rtu300          ru      aqu          55 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu310          ru      sdc          31 tot   1.000000       24440.63      1.5593860E-03  9.1918002E-07  2.7575413E-06   122.2642       3.171456      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7592232E-04  1.7592232E-04  1.7592232E-04  1.7592232E-04  1.7592232E-04  0.0000000E+00  4.0189318E-02
         365          12          31        2022 rtu310          ru      aqu          59 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu320          ru      sdc          32 tot   1.000000       70991.88      5.9254933E-03  2.8924721E-06  8.6774162E-06   354.8804       9.205447      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6703297E-04  2.6703297E-04  2.6703297E-04  2.6703297E-04  2.6703297E-04  0.0000000E+00  4.0189490E-02
         365          12          31        2022 rtu320          ru      aqu          64 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu330          ru      sdc          33 tot   1.000000       28154.86      2.4024232E-03  1.4039737E-06  4.2119232E-06   140.8452       3.653440      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.9308505E-05  9.9308505E-05  9.9308505E-05  9.9308505E-05  9.9308505E-05  0.0000000E+00  4.0189333E-02
         365          12          31        2022 rtu330          ru      aqu          68 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu340          ru      sdc          34 tot   1.000000       87222.52      6.0745133E-03  2.8131915E-06  8.4395715E-06   436.1514       11.31350      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3643849E-04  2.3643849E-04  2.3643849E-04  2.3643849E-04  2.3643849E-04  0.0000000E+00  4.0189322E-02
         365          12          31        2022 rtu340          ru      aqu          70 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu350          ru      sdc          35 tot   1.000000       75512.99      4.9443427E-03  2.2994777E-06  6.8984300E-06   377.7465       9.798510      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7838384E-04  1.7838384E-04  1.7838384E-04  1.7838384E-04  1.7838384E-04  0.0000000E+00  4.0189326E-02
         365          12          31        2022 rtu350          ru      aqu          72 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         365          12          31        2022 rtu360          ru      sdc          36 tot   1.000000       37027.00      2.4032732E-03  1.2784002E-06  3.8352009E-06   185.2266       4.804663      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.8758935E-05  6.8758935E-05  6.8758935E-05  6.8758935E-05  6.8758935E-05  0.0000000E+00  4.0189318E-02
         365          12          31        2022 rtu360          ru      aqu          76 rhg   1.000000      0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
