 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   365    12    31  2022       1       1  hru001               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.254       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022       2       2  hru002               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.254       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022       3       3  hru003               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.983     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.253       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022       4       4  hru004               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.983     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.253       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022       5       5  hru005               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.255       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022       6       6  hru006               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.255       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022       7       7  hru007               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.257       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022       8       8  hru008               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.257       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022       9       9  hru009               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.983     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.253       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022      10      10  hru010               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.254       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022      11      11  hru011               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.256       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022      12      12  hru012               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.256       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022      13      13  hru013               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.257       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022      14      14  hru014               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.984     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.257       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022      15      15  hru015               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.983     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.253       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
   365    12    31  2022      16      16  hru016               481.745       0.000       0.000     188.194       0.000     188.194       0.000     304.061      12.657      18.983     272.420     376.388       0.000       0.000       1.758       0.315       0.315       0.000       0.000       0.000    1215.253       0.000       0.000       0.000       0.000       0.000     376.388       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.250       0.000       0.000       0.000     157.169
