 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
   366    12    31  2016       1       1  hru001                 0.940   47722.469       0.000    1174.763      18.434     259.296       0.000      85.281       0.000       0.051     161.760       0.000      30.692      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016       2       2  hru002                 0.940   47722.469       0.000    1174.763      18.434     259.296       0.000      85.281       0.000       0.051     161.760       0.000      30.692      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016       3       3  hru003                 0.940   47722.492       0.000    1174.763      18.434     259.296       0.000      85.281       0.000       0.051     161.760       0.000      30.692      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016       4       4  hru004                 0.940   47722.480       0.000    1174.763      18.434     259.296       0.000      85.281       0.000       0.051     161.760       0.000      30.692      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016       5       5  hru005                 0.940   47722.469       0.000    1174.763      18.434     259.296       0.000      85.281       0.000       0.051     161.760       0.000      30.692      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016       6       6  hru006                 0.940   47722.465       0.000    1174.763      18.434     259.296       0.000      85.281       0.000       0.051     161.760       0.000      30.692      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016       7       7  hru007                 0.940   47722.453       0.000    1174.763      18.434     259.296       0.000      85.281       0.000       0.051     161.760       0.000      30.692      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016       8       8  hru008                 0.940   47722.461       0.000    1174.763      18.434     259.296       0.000      85.281       0.000       0.051     161.760       0.000      30.692      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016       9       9  hru009                 0.940   47722.504       0.000    1174.764      18.434     259.296       0.000      85.281       0.000       0.051     161.760       0.000      30.692      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
