 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   366    12    31  2016       1       1  hru001               255.700       0.000       0.000      57.648       0.000      57.648       0.000     203.024      12.039      12.890     178.095     115.296       0.000       0.000       5.070       0.454       0.453       0.000       0.000       0.000    1199.818       0.000       0.000       0.000       0.000       0.000     115.296       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.070       0.000       0.000       0.000     106.555
   366    12    31  2016       2       2  hru002               255.700       0.000       0.000      57.648       0.000      57.648       0.000     203.024      12.039      12.890     178.095     115.296       0.000       0.000       5.070       0.454       0.453       0.000       0.000       0.000    1199.819       0.000       0.000       0.000       0.000       0.000     115.296       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.070       0.000       0.000       0.000     106.555
   366    12    31  2016       3       3  hru003               255.700       0.000       0.000      57.648       0.000      57.648       0.000     203.024      12.039      12.890     178.095     115.296       0.000       0.000       5.070       0.454       0.453       0.000       0.000       0.000    1199.817       0.000       0.000       0.000       0.000       0.000     115.296       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.070       0.000       0.000       0.000     106.555
   366    12    31  2016       4       4  hru004               255.700       0.000       0.000      57.648       0.000      57.648       0.000     203.024      12.039      12.890     178.095     115.296       0.000       0.000       5.070       0.454       0.453       0.000       0.000       0.000    1199.818       0.000       0.000       0.000       0.000       0.000     115.296       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.070       0.000       0.000       0.000     106.555
   366    12    31  2016       5       5  hru005               255.700       0.000       0.000      57.648       0.000      57.648       0.000     203.024      12.039      12.890     178.095     115.296       0.000       0.000       5.070       0.454       0.453       0.000       0.000       0.000    1199.820       0.000       0.000       0.000       0.000       0.000     115.296       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.070       0.000       0.000       0.000     106.555
   366    12    31  2016       6       6  hru006               255.700       0.000       0.000      57.648       0.000      57.648       0.000     203.024      12.039      12.890     178.095     115.296       0.000       0.000       5.070       0.454       0.454       0.000       0.000       0.000    1199.821       0.000       0.000       0.000       0.000       0.000     115.296       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.070       0.000       0.000       0.000     106.555
   366    12    31  2016       7       7  hru007               255.700       0.000       0.000      57.648       0.000      57.648       0.000     203.024      12.039      12.890     178.094     115.296       0.000       0.000       5.070       0.454       0.454       0.000       0.000       0.000    1199.823       0.000       0.000       0.000       0.000       0.000     115.296       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.070       0.000       0.000       0.000     106.554
   366    12    31  2016       8       8  hru008               255.700       0.000       0.000      57.648       0.000      57.648       0.000     203.024      12.039      12.890     178.094     115.296       0.000       0.000       5.070       0.454       0.454       0.000       0.000       0.000    1199.822       0.000       0.000       0.000       0.000       0.000     115.296       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.070       0.000       0.000       0.000     106.554
   366    12    31  2016       9       9  hru009               255.700       0.000       0.000      57.648       0.000      57.648       0.000     203.024      12.039      12.890     178.095     115.296       0.000       0.000       5.070       0.454       0.453       0.000       0.000       0.000    1199.817       0.000       0.000       0.000       0.000       0.000     115.296       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.070       0.000       0.000       0.000     106.555
