 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons 
   243     8    31  2018         1     1  Comunidad_de_rieg     0.2228E-02     0.0000E+00     0.3440E-02     0.2236E-02     0.1372E-06     0.4544E-07     0.4544E-07     0.0000E+00     0.4544E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.7647E-03     0.0000E+00     0.1237E-02     0.8671E-03
   273     9    30  2018         1     1  Comunidad_de_rieg     0.5808E-02     0.0000E+00     0.6724E-02     0.1324E-01     0.5421E-07     0.1266E-07     0.1266E-07     0.0000E+00     0.1266E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2067E-01     0.0000E+00     0.7406E-01     0.6787E-05
   304    10    31  2018         1     1  Comunidad_de_rieg     0.1125E+03     0.0000E+00     0.1121E+03     0.1745E+03     0.1646E-01     0.1770E-01     0.8232E-02     0.0000E+00     0.6917E-02     0.1025E-03     0.9366E-02     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.2240E-03     0.1374E-01     0.0000E+00     0.2388E+03     0.0000E+00     0.2376E+03     0.5632E-01
   334    11    30  2018         1     1  Comunidad_de_rieg     0.1993E+03     0.0000E+00     0.1992E+03     0.3080E+03     0.1794E-01     0.1916E-01     0.8971E-02     0.0000E+00     0.7667E-02     0.1293E-03     0.1006E-01     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.2819E-03     0.1584E-01     0.0000E+00     0.4327E+03     0.0000E+00     0.4321E+03     0.7178E-01
   365    12    31  2018         1     1  Comunidad_de_rieg     0.6663E+00     0.0000E+00     0.8347E+00     0.7429E+00     0.1208E-03     0.8431E-04     0.6036E-04     0.0000E+00     0.5571E-04     0.0000E+00     0.2395E-04     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.4363E-04     0.0000E+00     0.3781E+00     0.0000E+00     0.8886E+00     0.1787E-01
    31     1    31  2019         1     1  Comunidad_de_rieg     0.6429E-02     0.0000E+00     0.1041E-01     0.7815E-02     0.6310E-06     0.2925E-06     0.2925E-06     0.0000E+00     0.2925E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4686E-02     0.0000E+00     0.7623E-02     0.2226E-03
    59     2    28  2019         1     1  Comunidad_de_rieg     0.1522E-04     0.0000E+00     0.1674E-04     0.2179E-04     0.5453E-07     0.2120E-08     0.2120E-08     0.0000E+00     0.2120E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1884E-04     0.0000E+00     0.2285E-04     0.4959E-05
    90     3    31  2019         1     1  Comunidad_de_rieg     0.4845E-04     0.0000E+00     0.6724E-04     0.7374E-04     0.5785E-07     0.4001E-08     0.4001E-08     0.0000E+00     0.4001E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.7399E-04     0.0000E+00     0.1407E-03     0.7972E-06
   120     4    30  2019         1     1  Comunidad_de_rieg     0.8172E+02     0.0000E+00     0.8124E+02     0.1272E+03     0.2766E-01     0.2837E-01     0.1380E-01     0.0000E+00     0.1230E-01     0.2111E-03     0.1436E-01     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.4806E-03     0.1758E-01     0.0000E+00     0.1809E+03     0.0000E+00     0.1793E+03     0.7008E-01
   151     5    31  2019         1     1  Comunidad_de_rieg     0.9259E+00     0.0000E+00     0.1144E+01     0.1056E+01     0.3738E-03     0.1493E-03     0.1180E-03     0.0000E+00     0.1053E-03     0.0000E+00     0.3130E-04     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.4582E-04     0.0000E+00     0.5731E+00     0.0000E+00     0.1225E+01     0.2339E-01
   181     6    30  2019         1     1  Comunidad_de_rieg     0.1497E-01     0.0000E+00     0.2221E-01     0.1498E-01     0.7336E-06     0.3413E-06     0.3413E-06     0.0000E+00     0.3413E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4878E-02     0.0000E+00     0.7673E-02     0.1938E-02
   212     7    31  2019         1     1  Comunidad_de_rieg     0.2934E-03     0.0000E+00     0.5173E-03     0.2934E-03     0.6084E-07     0.5216E-08     0.5216E-08     0.0000E+00     0.5216E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.8919E-04     0.0000E+00     0.1604E-03     0.1149E-03
   243     8    31  2019         1     1  Comunidad_de_rieg     0.8015E-03     0.0000E+00     0.1524E-02     0.8015E-03     0.7078E-07     0.9939E-08     0.9939E-08     0.0000E+00     0.9939E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2414E-03     0.0000E+00     0.4690E-03     0.5487E-05
   273     9    30  2019         1     1  Comunidad_de_rieg     0.5884E+02     0.0000E+00     0.5855E+02     0.9147E+02     0.4248E-01     0.3011E-01     0.2064E-01     0.0000E+00     0.1815E-01     0.1444E-03     0.9327E-02     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.3247E-03     0.1382E-01     0.0000E+00     0.1297E+03     0.0000E+00     0.1289E+03     0.1492E+00
   304    10    31  2019         1     1  Comunidad_de_rieg     0.2223E+01     0.0000E+00     0.2152E+01     0.3645E+01     0.3082E-02     0.1572E-02     0.1188E-02     0.0000E+00     0.1016E-02     0.0000E+00     0.3847E-03     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.8802E-03     0.0000E+00     0.5426E+01     0.0000E+00     0.5135E+01     0.4680E-01
   334    11    30  2019         1     1  Comunidad_de_rieg     0.2378E+00     0.0000E+00     0.3142E+00     0.2524E+00     0.7206E-04     0.1988E-04     0.1988E-04     0.0000E+00     0.1988E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1078E+00     0.0000E+00     0.1553E+00     0.1081E-01
   365    12    31  2019         1     1  Comunidad_de_rieg     0.7587E+02     0.0000E+00     0.7567E+02     0.1176E+03     0.2222E-01     0.2549E-01     0.1110E-01     0.0000E+00     0.1002E-01     0.1939E-03     0.1420E-01     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.4439E-03     0.1659E-01     0.0000E+00     0.1608E+03     0.0000E+00     0.1601E+03     0.6929E-01
    31     1    31  2020         1     1  Comunidad_de_rieg     0.2296E+03     0.0000E+00     0.2292E+03     0.3552E+03     0.1849E-01     0.1883E-01     0.9245E-02     0.0000E+00     0.8199E-02     0.1636E-03     0.9420E-02     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.3732E-03     0.1356E-01     0.0000E+00     0.4840E+03     0.0000E+00     0.4826E+03     0.4615E-01
    60     2    29  2020         1     1  Comunidad_de_rieg     0.9380E+00     0.0000E+00     0.1157E+01     0.1071E+01     0.2256E-03     0.1406E-03     0.1071E-03     0.0000E+00     0.9579E-04     0.0000E+00     0.3349E-04     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.4900E-04     0.0000E+00     0.6222E+00     0.0000E+00     0.1332E+01     0.2416E-01
    91     3    31  2020         1     1  Comunidad_de_rieg     0.1077E+02     0.0000E+00     0.1047E+02     0.1731E+02     0.4662E-02     0.4781E-02     0.2331E-02     0.0000E+00     0.1863E-02     0.1337E-04     0.2437E-02     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.2743E-04     0.4070E-02     0.0000E+00     0.2495E+02     0.0000E+00     0.2427E+02     0.3393E-01
   121     4    30  2020         1     1  Comunidad_de_rieg     0.4099E+00     0.0000E+00     0.5289E+00     0.4450E+00     0.4706E-04     0.2374E-04     0.2352E-04     0.0000E+00     0.2332E-04     0.0000E+00     0.2256E-06     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.1107E-06     0.0000E+00     0.2098E+00     0.0000E+00     0.3423E+00     0.9608E-02
   152     5    31  2020         1     1  Comunidad_de_rieg     0.8693E+01     0.0000E+00     0.8474E+01     0.1392E+02     0.7078E-02     0.5212E-02     0.3250E-02     0.0000E+00     0.2629E-02     0.9775E-05     0.1953E-02     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.2006E-04     0.3274E-02     0.0000E+00     0.1998E+02     0.0000E+00     0.1938E+02     0.5781E-01
   182     6    30  2020         1     1  Comunidad_de_rieg     0.1018E+00     0.0000E+00     0.1432E+00     0.1102E+00     0.1227E-04     0.4318E-05     0.4102E-05     0.0000E+00     0.3885E-05     0.0000E+00     0.2164E-06     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.1074E-06     0.0000E+00     0.5191E-01     0.0000E+00     0.1007E+00     0.3176E-02
   213     7    31  2020         1     1  Comunidad_de_rieg     0.1084E-02     0.0000E+00     0.1238E-02     0.2608E-02     0.5262E-07     0.1045E-07     0.1045E-07     0.0000E+00     0.1045E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.1925E+01     0.1697E+00     0.7000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.4116E-02     0.0000E+00     0.1691E-01     0.6629E-06
