 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
   365    12    31  2022      10      10  cha10                0.2337E+01     0.2175E+03     0.3053E+02     0.3259E+02     0.2971E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1293E-34     0.3312E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3152E-34     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.9717E-03     0.2757E-02     0.1384E-05     0.4152E-05     0.1048E+03     0.3925E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1887E-03     0.1887E-03     0.1887E-03     0.1887E-03     0.1887E-03     0.0000E+00     0.4257E-01     0.9730E-03     0.3476E-02     0.9125E-07     0.0000E+00     0.7232E+02     0.3127E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2231E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1609E+09     0.1377E+02
   365    12    31  2022      11      11  cha11                0.1963E+01     0.1826E+03     0.2564E+02     0.2736E+02     0.2495E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1142E-34     0.2916E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2658E-34     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.1852E-02     0.5304E-02     0.2309E-05     0.6926E-05     0.1993E+03     0.7466E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2282E-03     0.2282E-03     0.2282E-03     0.2282E-03     0.2282E-03     0.0000E+00     0.4257E-01     0.1853E-02     0.6571E-02     0.1628E-06     0.0000E+00     0.1310E+03     0.5691E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3475E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5796E+08     0.1377E+02
   365    12    31  2022      12      12  cha12                0.2116E+00     0.1969E+02     0.2764E+01     0.2950E+01     0.2690E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7799E-36     0.2008E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1355E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.1742E-03     0.4870E-03     0.3307E-06     0.9921E-06     0.1878E+02     0.7038E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1132E-03     0.1132E-03     0.1132E-03     0.1132E-03     0.1132E-03     0.0000E+00     0.4257E-01     0.1743E-03     0.3547E-02     0.2364E-07     0.0000E+00     0.1454E+02     0.6112E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3518E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5087E+11     0.1377E+02
   365    12    31  2022      13      13  cha13                0.7426E+01     0.6909E+03     0.2033E+03     0.1778E+03     0.1128E+01     0.1418E-08     0.6432E-09     0.1928E-08     0.6552E-04     0.1680E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8709E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.4374E-02     0.1035E-01     0.6800E-06     0.9513E-06     0.3072E+03     0.1327E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9153E+03     0.2354E-03     0.2354E-03     0.2354E-03     0.2354E-03     0.2354E-03     0.0000E+00     0.1496E+07     0.4367E-02     0.5315E-02     0.6155E-06     0.5438E-06     0.3000E+03     0.1314E+02     0.0000E+00     0.1153E-09     0.6013E-10     0.0000E+00     0.1145E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5649E+06     0.1377E+02
   365    12    31  2022      14      14  cha14                0.8798E+01     0.8186E+03     0.1149E+03     0.1227E+03     0.1118E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6498E-34     0.1648E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2048E-33     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.4301E-02     0.1204E-01     0.4493E-05     0.1348E-04     0.4618E+03     0.1730E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2247E-03     0.2247E-03     0.2247E-03     0.2247E-03     0.2247E-03     0.0000E+00     0.4257E-01     0.4306E-02     0.4491E-02     0.2911E-06     0.0000E+00     0.2730E+03     0.1210E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9637E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2973E+07     0.1377E+02
   365    12    31  2022      15      15  cha15                0.5974E-01     0.5558E+01     0.3234E+01     0.2207E+01     0.1478E+01     0.2306E-07     0.1789E-10     0.0000E+00     0.3612E-02     0.9135E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1513E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.1546E-01     0.1625E+00     0.1380E-05     0.4202E-06     0.9682E+03     0.4350E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3763E+04     0.2928E-03     0.2928E-03     0.2928E-03     0.2928E-03     0.2928E-03     0.0000E+00     0.1169E+05     0.1546E-01     0.8143E-01     0.1375E-05     0.4086E-06     0.9681E+03     0.4350E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3777E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1163E+05     0.1377E+02
   365    12    31  2022      16      16  cha16                0.1293E+00     0.1203E+02     0.1689E+01     0.1803E+01     0.1644E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2751E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1942E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.8022E-03     0.2129E-02     0.1098E-05     0.3293E-05     0.8608E+02     0.3225E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2406E-03     0.2406E-03     0.2406E-03     0.2406E-03     0.2406E-03     0.0000E+00     0.4257E-01     0.8023E-03     0.3192E-01     0.8127E-07     0.0000E+00     0.5891E+02     0.2542E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4372E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4224E+10     0.1377E+02
   365    12    31  2022      17      17  cha17                0.1242E+00     0.1156E+02     0.1623E+01     0.1732E+01     0.1579E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1078E-35     0.2748E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1049E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.2405E-02     0.7087E-02     0.2893E-05     0.8679E-05     0.2568E+03     0.9620E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2339E-03     0.2339E-03     0.2339E-03     0.2339E-03     0.2339E-03     0.0000E+00     0.4257E-01     0.2405E-02     0.2818E-02     0.2143E-06     0.0000E+00     0.1647E+03     0.7164E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1042E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5743E+09     0.1377E+02
   365    12    31  2022      18      18  cha18                0.5964E+00     0.5549E+02     0.7790E+01     0.8314E+01     0.7580E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4702E-35     0.1193E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9905E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.2539E-02     0.6087E-02     0.2557E-05     0.7670E-05     0.2726E+03     0.1021E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2046E-03     0.2046E-03     0.2046E-03     0.2046E-03     0.2046E-03     0.0000E+00     0.4257E-01     0.2540E-02     0.2224E-02     0.1873E-06     0.0000E+00     0.1611E+03     0.7082E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2822E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1086E+09     0.1377E+02
   365    12    31  2022      19      19  cha19                0.3130E+00     0.2912E+02     0.4088E+01     0.4363E+01     0.3978E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3024E-35     0.7728E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5920E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.1028E-02     0.2663E-02     0.1330E-05     0.3990E-05     0.1109E+03     0.4153E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1810E-03     0.1810E-03     0.1810E-03     0.1810E-03     0.1810E-03     0.0000E+00     0.4257E-01     0.1028E-02     0.1069E-02     0.9696E-07     0.0000E+00     0.7421E+02     0.3215E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1313E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1088E+10     0.1377E+02
   365    12    31  2022      20      20  cha20                0.3726E+00     0.3466E+02     0.4866E+01     0.5194E+01     0.4735E-02     0.0000E+00     0.1284E-37     0.0000E+00     0.2822E-35     0.7140E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5518E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.2253E-02     0.4957E-02     0.2084E-05     0.6251E-05     0.2429E+03     0.9102E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1463E-03     0.1463E-03     0.1463E-03     0.1463E-03     0.1463E-03     0.0000E+00     0.4257E-01     0.2253E-02     0.1741E-02     0.1533E-06     0.0000E+00     0.1381E+03     0.6104E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2091E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2150E+09     0.1377E+02
   365    12    31  2022      21      21  cha21                0.3901E+00     0.3630E+02     0.5095E+01     0.5438E+01     0.4958E-02     0.1404E-37     0.1176E-37     0.0000E+00     0.2356E-35     0.5994E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2988E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.3726E-02     0.1052E-01     0.4099E-05     0.1230E-04     0.4001E+03     0.1499E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2198E-03     0.2198E-03     0.2198E-03     0.2198E-03     0.2198E-03     0.0000E+00     0.4257E-01     0.3726E-02     0.2007E-01     0.3029E-06     0.0000E+00     0.2466E+03     0.1079E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2620E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8565E+08     0.1377E+02
   365    12    31  2022      22      22  cha22                0.6524E+00     0.6070E+02     0.8521E+01     0.9094E+01     0.8292E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6057E-35     0.1531E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1060E-34     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.6851E-02     0.1817E-01     0.6200E-05     0.1860E-04     0.7374E+03     0.2763E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2094E-03     0.2094E-03     0.2094E-03     0.2094E-03     0.2094E-03     0.0000E+00     0.4257E-01     0.6851E-02     0.6332E-02     0.4575E-06     0.0000E+00     0.4128E+03     0.1826E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5253E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1921E+08     0.1377E+02
   365    12    31  2022      23      23  cha23                0.7497E-01     0.6975E+01     0.9793E+00     0.1045E+01     0.9529E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.1174E-35     0.3015E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2159E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.2797E-03     0.7345E-03     0.4752E-06     0.1426E-05     0.2974E+02     0.1114E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2427E-03     0.2427E-03     0.2427E-03     0.2427E-03     0.2427E-03     0.0000E+00     0.4257E-01     0.2798E-03     0.3222E-03     0.3447E-07     0.0000E+00     0.2216E+02     0.9396E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3937E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5657E+11     0.1377E+02
   365    12    31  2022      24      24  cha24                0.5452E+00     0.5072E+02     0.7121E+01     0.7600E+01     0.6929E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4425E-35     0.1124E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8766E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.2633E-02     0.6530E-02     0.2741E-05     0.8222E-05     0.2832E+03     0.1061E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2064E-03     0.2064E-03     0.2064E-03     0.2064E-03     0.2064E-03     0.0000E+00     0.4257E-01     0.2633E-02     0.2414E-02     0.2011E-06     0.0000E+00     0.1706E+03     0.7491E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2756E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1115E+09     0.1377E+02
   365    12    31  2022      25      25  cha25                0.4285E+00     0.3987E+02     0.5597E+01     0.5974E+01     0.5446E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4283E-35     0.1079E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5853E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.8924E-02     0.2420E-01     0.7600E-05     0.2280E-04     0.9595E+03     0.3595E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2170E-03     0.2170E-03     0.2170E-03     0.2170E-03     0.2170E-03     0.0000E+00     0.4257E-01     0.8925E-02     0.8286E-02     0.5625E-06     0.0000E+00     0.5188E+03     0.2301E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4672E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1973E+08     0.1377E+02
   365    12    31  2022      26      26  cha26                0.1700E+00     0.1581E+02     0.2220E+01     0.2369E+01     0.2160E-02     0.0000E+00     0.1194E-37     0.0000E+00     0.2286E-35     0.5852E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5071E-35     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1377E+02     0.3189E-03     0.7212E-03     0.4441E-06     0.1332E-05     0.3422E+02     0.1282E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2129E-03     0.2129E-03     0.2129E-03     0.2129E-03     0.2129E-03     0.0000E+00     0.4257E-01     0.3190E-03     0.2967E-03     0.3152E-07     0.0000E+00     0.2360E+02     0.1017E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5543E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1926E+11     0.1377E+02
