 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
   305    10    31  2016       1       1  Comunidad_de_rie       0.000       0.000      -0.368      -0.688            0.000            0.000            0.000            0.000            0.961           -0.040            0.164            0.227            0.041            0.000            0.000            2.297            0.414            0.000            0.000
   335    11    30  2016       1       1  Comunidad_de_rie       0.000       0.000       0.359      -0.660            0.000            0.000            0.000            0.000            0.879           -0.042            0.151            4.953            0.822            0.000            0.000            0.139            0.026            0.000            0.000
   366    12    31  2016       1       1  Comunidad_de_rie       0.000       0.000       0.466      -0.649            0.000            0.000            0.000            0.000            1.107           -0.039            0.189            4.419            0.733            0.000            0.000            0.000            0.000            0.000            0.000
    31     1    31  2017       1       1  Comunidad_de_rie       0.000       0.000       0.254      -0.668            0.000            0.000            0.000            0.000            0.978           -0.043            0.167            2.589            0.429            0.000            0.000            0.000            0.000            0.000            0.000
    59     2    28  2017       1       1  Comunidad_de_rie       0.000       0.000      -0.996      -0.605            0.000            0.000            0.000            0.000            0.789           -0.043            0.135            1.737            0.288            0.000            0.000            8.846            1.563            0.000            0.000
    90     3    31  2017       1       1  Comunidad_de_rie       0.000       0.000       0.090      -0.669            0.000            0.000            0.000            0.000            0.899           -0.053            0.154            1.431            0.237            0.000            0.000            1.424            0.000            0.000            0.000
   120     4    30  2017       1       1  Comunidad_de_rie       0.000       0.000       0.061      -0.641            0.000            0.000            0.000            0.000            0.879           -0.059            0.150            1.019            0.169            0.000            0.000            0.179            0.000            0.000            0.000
   151     5    31  2017       1       1  Comunidad_de_rie       0.000       0.000       0.000      -0.659            0.000            0.000            0.000            0.000            0.947           -0.071            0.162            0.775            0.129            0.000            0.000            1.098            0.050            0.000            0.000
   181     6    30  2017       1       1  Comunidad_de_rie       0.000       0.000      -0.029      -0.636            0.000            0.000            0.000            0.000            0.964           -0.079            0.165            0.552            0.092            0.000            0.000            0.344            0.061            0.000            0.000
   212     7    31  2017       1       1  Comunidad_de_rie       0.000       0.000      -0.001      -0.657            0.000            0.000            0.000            0.000            1.012           -0.093            0.173            0.420            0.070            0.000            0.000            0.000            0.000            0.000            0.000
   243     8    31  2017       1       1  Comunidad_de_rie       0.000       0.000      -0.015      -0.657            0.000            0.000            0.000            0.000            1.007           -0.106            0.172            0.308            0.051            0.000            0.000            0.086            0.015            0.000            0.000
   273     9    30  2017       1       1  Comunidad_de_rie       0.000       0.000      -0.153      -0.637            0.000            0.000            0.000            0.000            0.941           -0.114            0.161            0.264            0.045            0.000            0.000            0.875            0.159            0.000            0.000
   304    10    31  2017       1       1  Comunidad_de_rie       0.000       0.000      -0.177      -0.660            0.000            0.000            0.000            0.000            0.930           -0.129            0.159            0.209            0.036            0.000            0.000            1.070            0.199            0.000            0.000
   334    11    30  2017       1       1  Comunidad_de_rie       0.000       0.000       0.350      -0.631            0.000            0.000            0.000            0.000            0.835           -0.128            0.143            4.553            0.752            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2017       1       1  Comunidad_de_rie       0.000       0.000       0.470      -0.615            0.000            0.000            0.000            0.000            0.829           -0.125            0.142            4.240            0.700            0.000            0.000            0.000            0.000            0.000            0.000
    31     1    31  2018       1       1  Comunidad_de_rie       0.000       0.000       0.272      -0.625            0.000            0.000            0.000            0.000            0.850           -0.124            0.145            2.484            0.410            0.000            0.000            0.000            0.000            0.000            0.000
    59     2    28  2018       1       1  Comunidad_de_rie       0.000       0.000      -0.946      -0.563            0.000            0.000            0.000            0.000            0.794           -0.115            0.136            1.667            0.275            0.000            0.000            8.517            1.514            0.000            0.000
    90     3    31  2018       1       1  Comunidad_de_rie       0.000       0.000       0.108      -0.620            0.000            0.000            0.000            0.000            0.873           -0.132            0.149            1.373            0.227            0.000            0.000            0.599            0.000            0.000            0.000
   120     4    30  2018       1       1  Comunidad_de_rie       0.000       0.000       0.070      -0.593            0.000            0.000            0.000            0.000            0.865           -0.134            0.148            0.978            0.161            0.000            0.000            0.229            0.000            0.000            0.000
   151     5    31  2018       1       1  Comunidad_de_rie       0.000       0.000       0.043      -0.608            0.000            0.000            0.000            0.000            0.927           -0.147            0.159            0.744            0.123            0.000            0.000            0.000            0.000            0.000            0.000
   181     6    30  2018       1       1  Comunidad_de_rie       0.000       0.000      -0.057      -0.588            0.000            0.000            0.000            0.000            0.950           -0.151            0.163            0.530            0.087            0.000            0.000            1.808            0.041            0.000            0.000
   212     7    31  2018       1       1  Comunidad_de_rie       0.000       0.000      -0.008      -0.608            0.000            0.000            0.000            0.000            1.012           -0.167            0.173            0.403            0.067            0.000            0.000            0.129            0.022            0.000            0.000
   243     8    31  2018       1       1  Comunidad_de_rie       0.000       0.000      -0.003      -0.607            0.000            0.000            0.000            0.000            1.012           -0.179            0.173            0.295            0.049            0.000            0.000            0.000            0.000            0.000            0.000
   273     9    30  2018       1       1  Comunidad_de_rie       0.000       0.000      -0.208      -0.588            0.000            0.000            0.000            0.000            0.955           -0.184            0.163            0.236            0.039            0.000            0.000            1.622            0.302            0.000            0.000
   304    10    31  2018       1       1  Comunidad_de_rie       0.000       0.000      -0.470      -0.613            0.000            0.000            0.000            0.000            0.952           -0.200            0.163            0.183            0.031            0.000            0.000            2.529            0.471            0.000            0.000
   334    11    30  2018       1       1  Comunidad_de_rie       0.000       0.000       0.213      -0.595            0.000            0.000            0.000            0.000            0.955           -0.197            0.163            4.297            0.709            0.000            0.000            0.044            0.004            0.000            0.000
   365    12    31  2018       1       1  Comunidad_de_rie       0.000       0.000       0.423      -0.588            0.000            0.000            0.000            0.000            0.892           -0.198            0.153            4.004            0.661            0.000            0.000            0.000            0.000            0.000            0.000
    31     1    31  2019       1       1  Comunidad_de_rie       0.000       0.000       0.257      -0.592            0.000            0.000            0.000            0.000            0.818           -0.197            0.140            2.346            0.387            0.000            0.000            0.000            0.000            0.000            0.000
    59     2    28  2019       1       1  Comunidad_de_rie       0.000       0.000      -0.890      -0.531            0.000            0.000            0.000            0.000            0.756           -0.179            0.129            1.574            0.260            0.000            0.000            7.856            1.438            0.000            0.000
    90     3    31  2019       1       1  Comunidad_de_rie       0.000       0.000       0.109      -0.583            0.000            0.000            0.000            0.000            0.866           -0.203            0.148            1.297            0.214            0.000            0.000            0.000            0.000            0.000            0.000
   120     4    30  2019       1       1  Comunidad_de_rie       0.000       0.000       0.033      -0.557            0.000            0.000            0.000            0.000            0.879           -0.202            0.150            0.923            0.152            0.000            0.000            2.318            0.000            0.000            0.000
   151     5    31  2019       1       1  Comunidad_de_rie       0.000       0.000      -0.188      -0.576            0.000            0.000            0.000            0.000            0.926           -0.216            0.158            0.702            0.116            0.000            0.000            1.817            0.294            0.000            0.000
   181     6    30  2019       1       1  Comunidad_de_rie       0.000       0.000       0.024      -0.555            0.000            0.000            0.000            0.000            0.927           -0.217            0.158            0.500            0.083            0.000            0.000            0.000            0.000            0.000            0.000
   212     7    31  2019       1       1  Comunidad_de_rie       0.000       0.000       0.017      -0.571            0.000            0.000            0.000            0.000            1.008           -0.234            0.172            0.380            0.063            0.000            0.000            0.000            0.000            0.000            0.000
   243     8    31  2019       1       1  Comunidad_de_rie       0.000       0.000       0.004      -0.568            0.000            0.000            0.000            0.000            1.004           -0.244            0.172            0.279            0.046            0.000            0.000            0.000            0.000            0.000            0.000
   273     9    30  2019       1       1  Comunidad_de_rie       0.000       0.000      -0.320      -0.551            0.000            0.000            0.000            0.000            0.959           -0.246            0.164            0.244            0.041            0.000            0.000            2.092            0.391            0.000            0.000
   304    10    31  2019       1       1  Comunidad_de_rie       0.000       0.000      -0.232      -0.574            0.000            0.000            0.000            0.000            0.933           -0.264            0.159            0.189            0.032            0.000            0.000            1.563            0.305            0.000            0.000
   334    11    30  2019       1       1  Comunidad_de_rie       0.000       0.000       0.307      -0.549            0.000            0.000            0.000            0.000            0.837           -0.258            0.143            4.104            0.678            0.000            0.000            0.158            0.015            0.000            0.000
   365    12    31  2019       1       1  Comunidad_de_rie       0.000       0.000       0.385      -0.535            0.000            0.000            0.000            0.000            0.894           -0.259            0.153            3.822            0.631            0.000            0.000            0.000            0.000            0.000            0.000
    31     1    31  2020       1       1  Comunidad_de_rie       0.000       0.000       0.123      -0.541            0.000            0.000            0.000            0.000            0.849           -0.257            0.145            2.239            0.370            0.000            0.000            0.000            0.000            0.000            0.000
    60     2    29  2020       1       1  Comunidad_de_rie       0.000       0.000      -0.866      -0.512            0.000            0.000            0.000            0.000            0.819           -0.243            0.140            1.549            0.256            0.000            0.000            8.138            1.365            0.000            0.000
    91     3    31  2020       1       1  Comunidad_de_rie       0.000       0.000       0.111      -0.543            0.000            0.000            0.000            0.000            0.900           -0.263            0.154            1.225            0.202            0.000            0.000            0.575            0.000            0.000            0.000
   121     4    30  2020       1       1  Comunidad_de_rie       0.000       0.000      -0.058      -0.517            0.000            0.000            0.000            0.000            0.855           -0.260            0.146            0.872            0.144            0.000            0.000            2.241            0.202            0.000            0.000
   152     5    31  2020       1       1  Comunidad_de_rie       0.000       0.000      -0.072      -0.532            0.000            0.000            0.000            0.000            0.931           -0.275            0.159            0.664            0.110            0.000            0.000            0.793            0.147            0.000            0.000
   182     6    30  2020       1       1  Comunidad_de_rie       0.000       0.000      -0.072      -0.512            0.000            0.000            0.000            0.000            0.932           -0.274            0.159            0.473            0.078            0.000            0.000            0.779            0.149            0.000            0.000
   213     7    31  2020       1       1  Comunidad_de_rie       0.000       0.000      -0.016      -0.528            0.000            0.000            0.000            0.000            0.989           -0.292            0.169            0.359            0.059            0.000            0.000            0.296            0.049            0.000            0.000
   244     8    31  2020       1       1  Comunidad_de_rie       0.000       0.000      -0.026      -0.527            0.000            0.000            0.000            0.000            0.999           -0.301            0.171            0.270            0.045            0.000            0.000            0.282            0.054            0.000            0.000
   274     9    30  2020       1       1  Comunidad_de_rie       0.000       0.000      -0.008      -0.508            0.000            0.000            0.000            0.000            0.925           -0.300            0.158            0.255            0.044            0.000            0.000            0.104            0.022            0.000            0.000
   305    10    31  2020       1       1  Comunidad_de_rie       0.000       0.000      -0.029      -0.523            0.000            0.000            0.000            0.000            0.897           -0.318            0.153            0.196            0.034            0.000            0.000            0.192            0.033            0.000            0.000
   335    11    30  2020       1       1  Comunidad_de_rie       0.000       0.000       0.166      -0.504            0.000            0.000            0.000            0.000            0.920           -0.309            0.157            4.007            0.662            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2020       1       1  Comunidad_de_rie       0.000       0.000       0.405      -0.493            0.000            0.000            0.000            0.000            0.870           -0.313            0.149            3.573            0.590            0.000            0.000            0.000            0.000            0.000            0.000
    31     1    31  2021       1       1  Comunidad_de_rie       0.000       0.000       0.229      -0.495            0.000            0.000            0.000            0.000            0.860           -0.311            0.147            2.093            0.346            0.000            0.000            0.000            0.000            0.000            0.000
    59     2    28  2021       1       1  Comunidad_de_rie       0.000       0.000      -0.776      -0.445            0.000            0.000            0.000            0.000            0.765           -0.282            0.131            1.405            0.232            0.000            0.000            7.163            1.282            0.000            0.000
    90     3    31  2021       1       1  Comunidad_de_rie       0.000       0.000       0.113      -0.488            0.000            0.000            0.000            0.000            0.854           -0.315            0.146            1.157            0.191            0.000            0.000            1.094            0.000            0.000            0.000
   120     4    30  2021       1       1  Comunidad_de_rie       0.000       0.000       0.021      -0.465            0.000            0.000            0.000            0.000            0.842           -0.309            0.144            0.824            0.136            0.000            0.000            1.797            0.156            0.000            0.000
   151     5    31  2021       1       1  Comunidad_de_rie       0.000       0.000      -0.063      -0.478            0.000            0.000            0.000            0.000            0.907           -0.325            0.155            0.627            0.103            0.000            0.000            0.629            0.101            0.000            0.000
   181     6    30  2021       1       1  Comunidad_de_rie       0.000       0.000      -0.015      -0.460            0.000            0.000            0.000            0.000            0.910           -0.321            0.156            0.446            0.074            0.000            0.000            0.444            0.082            0.000            0.000
   212     7    31  2021       1       1  Comunidad_de_rie       0.000       0.000      -0.020      -0.473            0.000            0.000            0.000            0.000            0.978           -0.340            0.167            0.339            0.056            0.000            0.000            0.518            0.103            0.000            0.000
   243     8    31  2021       1       1  Comunidad_de_rie       0.000       0.000      -0.096      -0.474            0.000            0.000            0.000            0.000            0.975           -0.348            0.167            0.249            0.041            0.000            0.000            0.765            0.140            0.000            0.000
   273     9    30  2021       1       1  Comunidad_de_rie       0.000       0.000      -0.295      -0.460            0.000            0.000            0.000            0.000            0.945           -0.345            0.162            0.205            0.034            0.000            0.000            2.447            0.466            0.000            0.000
   304    10    31  2021       1       1  Comunidad_de_rie       0.000       0.000      -0.311      -0.481            0.000            0.000            0.000            0.000            0.922           -0.365            0.158            0.172            0.029            0.000            0.000            2.160            0.389            0.000            0.000
   334    11    30  2021       1       1  Comunidad_de_rie       0.000       0.000       0.201      -0.461            0.000            0.000            0.000            0.000            0.847           -0.354            0.145            3.760            0.621            0.000            0.000            0.385            0.074            0.000            0.000
   365    12    31  2021       1       1  Comunidad_de_rie       0.000       0.000       0.397      -0.449            0.000            0.000            0.000            0.000            0.839           -0.358            0.143            3.503            0.578            0.000            0.000            0.000            0.000            0.000            0.000
    31     1    31  2022       1       1  Comunidad_de_rie       0.000       0.000       0.261      -0.449            0.000            0.000            0.000            0.000            0.852           -0.356            0.146            2.052            0.339            0.000            0.000            0.000            0.000            0.000            0.000
    59     2    28  2022       1       1  Comunidad_de_rie       0.000       0.000      -0.745      -0.402            0.000            0.000            0.000            0.000            0.750           -0.322            0.128            1.377            0.227            0.000            0.000            7.247            1.249            0.000            0.000
    90     3    31  2022       1       1  Comunidad_de_rie       0.000       0.000       0.126      -0.442            0.000            0.000            0.000            0.000            0.849           -0.358            0.145            1.134            0.187            0.000            0.000            1.439            0.000            0.000            0.000
   120     4    30  2022       1       1  Comunidad_de_rie       0.000       0.000       0.023      -0.420            0.000            0.000            0.000            0.000            0.849           -0.350            0.145            0.808            0.133            0.000            0.000            1.024            0.125            0.000            0.000
   151     5    31  2022       1       1  Comunidad_de_rie       0.000       0.000      -0.035      -0.431            0.000            0.000            0.000            0.000            0.906           -0.367            0.155            0.614            0.101            0.000            0.000            0.711            0.131            0.000            0.000
   181     6    30  2022       1       1  Comunidad_de_rie       0.000       0.000       0.027      -0.415            0.000            0.000            0.000            0.000            0.918           -0.361            0.157            0.437            0.072            0.000            0.000            0.158            0.028            0.000            0.000
   212     7    31  2022       1       1  Comunidad_de_rie       0.000       0.000       0.046      -0.427            0.000            0.000            0.000            0.000            0.974           -0.381            0.166            0.333            0.055            0.000            0.000            0.000            0.000            0.000            0.000
   243     8    31  2022       1       1  Comunidad_de_rie       0.000       0.000       0.004      -0.426            0.000            0.000            0.000            0.000            0.981           -0.389            0.168            0.246            0.041            0.000            0.000            0.239            0.045            0.000            0.000
   273     9    30  2022       1       1  Comunidad_de_rie       0.000       0.000      -0.122      -0.412            0.000            0.000            0.000            0.000            0.918           -0.383            0.157            0.213            0.036            0.000            0.000            1.121            0.207            0.000            0.000
   304    10    31  2022       1       1  Comunidad_de_rie       0.000       0.000      -0.199      -0.429            0.000            0.000            0.000            0.000            0.926           -0.403            0.158            0.158            0.027            0.000            0.000            1.371            0.256            0.000            0.000
   334    11    30  2022       1       1  Comunidad_de_rie       0.000       0.000       0.320      -0.410            0.000            0.000            0.000            0.000            0.893           -0.391            0.153            3.569            0.589            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022       1       1  Comunidad_de_rie       0.000       0.000       0.417      -0.395            0.000            0.000            0.000            0.000            0.888           -0.398            0.152            3.325            0.549            0.000            0.000            0.000            0.000            0.000            0.000
