 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
   365    12    31  2017      15      15  cha15                0.1154E-02     0.3503E+01     0.3219E+01     0.1857E+01     0.0000E+00     0.3975E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.6429E-02     0.1636E+00     0.1130E-05     0.5565E-08     0.4959E+03     0.1728E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1928E+04     0.2937E-03     0.2937E-03     0.2937E-03     0.2937E-03     0.2937E-03     0.0000E+00     0.3431E+07     0.6429E-02     0.8192E-01     0.1126E-05     0.0000E+00     0.4959E+03     0.1728E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1937E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4570E+07     0.1544E+02
   365    12    31  2017      16      16  cha16                0.2498E-02     0.7584E+01     0.1035E+01     0.1233E+01     0.4032E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3252E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2611E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.3391E-03     0.1425E-03     0.1101E-05     0.3303E-05     0.4358E+02     0.1512E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2413E-03     0.2413E-03     0.2413E-03     0.2413E-03     0.2413E-03     0.0000E+00     0.0000E+00     0.3392E-03     0.2573E-01     0.5713E-07     0.0000E+00     0.3032E+02     0.1060E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2755E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5814E+08     0.1544E+02
   365    12    31  2017      17      17  cha17                0.2400E-02     0.7286E+01     0.9942E+00     0.1184E+01     0.3874E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3411E-37     0.1683E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4079E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.1017E-02     0.4785E-03     0.2902E-05     0.8706E-05     0.1304E+03     0.4518E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2346E-03     0.2346E-03     0.2346E-03     0.2346E-03     0.2346E-03     0.0000E+00     0.0000E+00     0.1017E-02     0.1101E-03     0.1506E-06     0.0000E+00     0.8470E+02     0.2953E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7307E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2463E+08     0.1544E+02
   365    12    31  2017      18      18  cha18                0.1152E-01     0.3497E+02     0.4772E+01     0.5684E+01     0.1859E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7307E-37     0.2780E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2615E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.1073E-02     0.4017E-03     0.2565E-05     0.7694E-05     0.1394E+03     0.4814E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2052E-03     0.2052E-03     0.2052E-03     0.2052E-03     0.2052E-03     0.0000E+00     0.0000E+00     0.1074E-02     0.6927E-04     0.1318E-06     0.0000E+00     0.8278E+02     0.2876E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1946E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4933E+07     0.1544E+02
   365    12    31  2017      19      19  cha19                0.6044E-02     0.1835E+02     0.2504E+01     0.2983E+01     0.9757E-02     0.0000E+00     0.1413E-37     0.0000E+00     0.6091E-37     0.1938E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1541E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.4346E-03     0.1756E-03     0.1334E-05     0.4002E-05     0.5615E+02     0.1948E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1815E-03     0.1815E-03     0.1815E-03     0.1815E-03     0.1815E-03     0.0000E+00     0.0000E+00     0.4348E-03     0.3721E-04     0.6823E-07     0.0000E+00     0.3820E+02     0.1335E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8948E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1932E+08     0.1544E+02
   365    12    31  2017      20      20  cha20                0.7196E-02     0.2185E+02     0.2981E+01     0.3551E+01     0.1162E-01     0.1429E-37     0.1201E-37     0.0000E+00     0.5074E-37     0.1615E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1526E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.9525E-03     0.3267E-03     0.2090E-05     0.6271E-05     0.1248E+03     0.4301E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1467E-03     0.1467E-03     0.1467E-03     0.1467E-03     0.1467E-03     0.0000E+00     0.0000E+00     0.9526E-03     0.4947E-04     0.1078E-06     0.0000E+00     0.7096E+02     0.2461E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1454E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8617E+07     0.1544E+02
   365    12    31  2017      21      21  cha21                0.7534E-02     0.2288E+02     0.3122E+01     0.3718E+01     0.1216E-01     0.1618E-37     0.0000E+00     0.0000E+00     0.4722E-37     0.1442E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8449E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.1575E-02     0.6937E-03     0.4112E-05     0.1234E-04     0.2038E+03     0.7051E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2205E-03     0.2205E-03     0.2205E-03     0.2205E-03     0.2205E-03     0.0000E+00     0.0000E+00     0.1575E-02     0.1200E-01     0.2129E-06     0.0000E+00     0.1268E+03     0.4415E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1838E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5816E+07     0.1544E+02
   365    12    31  2017      22      22  cha22                0.1260E-01     0.3825E+02     0.5220E+01     0.6218E+01     0.2034E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.8967E-37     0.1983E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2958E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.2896E-02     0.1198E-02     0.6220E-05     0.1866E-04     0.3797E+03     0.1307E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2100E-03     0.2100E-03     0.2100E-03     0.2100E-03     0.2100E-03     0.0000E+00     0.0000E+00     0.2896E-02     0.1827E-03     0.3217E-06     0.0000E+00     0.2120E+03     0.7347E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3671E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2471E+07     0.1544E+02
   365    12    31  2017      23      23  cha23                0.1448E-02     0.4396E+01     0.5999E+00     0.7146E+00     0.2337E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4093E-37     0.2019E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6823E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.1182E-03     0.4875E-04     0.4767E-06     0.1430E-05     0.1503E+02     0.5219E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2435E-03     0.2435E-03     0.2435E-03     0.2435E-03     0.2435E-03     0.0000E+00     0.0000E+00     0.1183E-03     0.1395E-04     0.2426E-07     0.0000E+00     0.1139E+02     0.4001E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2650E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2669E+09     0.1544E+02
   365    12    31  2017      24      24  cha24                0.1053E-01     0.3197E+02     0.4363E+01     0.5196E+01     0.1700E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6973E-37     0.2651E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2355E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.1113E-02     0.4304E-03     0.2749E-05     0.8247E-05     0.1444E+03     0.4994E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2070E-03     0.2070E-03     0.2070E-03     0.2070E-03     0.2070E-03     0.0000E+00     0.0000E+00     0.1113E-02     0.7463E-04     0.1415E-06     0.0000E+00     0.8773E+02     0.3051E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1907E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5259E+07     0.1544E+02
   365    12    31  2017      25      25  cha25                0.8276E-02     0.2513E+02     0.3429E+01     0.4084E+01     0.1336E-01     0.1430E-37     0.0000E+00     0.0000E+00     0.6418E-37     0.2440E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1723E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.3772E-02     0.1611E-02     0.7624E-05     0.2287E-04     0.4971E+03     0.1706E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2176E-03     0.2176E-03     0.2176E-03     0.2176E-03     0.2176E-03     0.0000E+00     0.0000E+00     0.3773E-02     0.2512E-03     0.3954E-06     0.0000E+00     0.2663E+03     0.9212E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3275E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3337E+07     0.1544E+02
   365    12    31  2017      26      26  cha26                0.3282E-02     0.9966E+01     0.1360E+01     0.1620E+01     0.5299E-02     0.1221E-37     0.0000E+00     0.0000E+00     0.4589E-37     0.1402E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1170E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.1348E-03     0.4771E-04     0.4455E-06     0.1336E-05     0.1732E+02     0.6010E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2136E-03     0.2136E-03     0.2136E-03     0.2136E-03     0.2136E-03     0.0000E+00     0.0000E+00     0.1349E-03     0.1093E-04     0.2222E-07     0.0000E+00     0.1215E+02     0.4251E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3563E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1039E+09     0.1544E+02
   365    12    31  2017      27      27  cha27                0.4756E-02     0.1444E+02     0.1971E+01     0.2347E+01     0.7678E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3819E-37     0.1248E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1024E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.3263E-03     0.1133E-03     0.8887E-06     0.2666E-05     0.4192E+02     0.1452E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2074E-03     0.2074E-03     0.2074E-03     0.2074E-03     0.2074E-03     0.0000E+00     0.0000E+00     0.3264E-03     0.1327E-03     0.4541E-07     0.0000E+00     0.2670E+02     0.9304E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6943E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3159E+08     0.1544E+02
   365    12    31  2017      28      28  cha28                0.2365E-02     0.7181E+01     0.9799E+00     0.1167E+01     0.3818E-02     0.1307E-37     0.0000E+00     0.0000E+00     0.3485E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3002E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.1738E-03     0.6313E-04     0.5283E-06     0.1585E-05     0.2218E+02     0.7692E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2228E-03     0.2228E-03     0.2228E-03     0.2228E-03     0.2228E-03     0.0000E+00     0.0000E+00     0.1739E-03     0.5256E-02     0.2725E-07     0.0000E+00     0.1492E+02     0.5211E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2785E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1133E+09     0.1544E+02
   365    12    31  2017      29      29  cha29                0.6368E-02     0.1933E+02     0.2638E+01     0.3142E+01     0.1028E-01     0.1616E-37     0.0000E+00     0.0000E+00     0.3692E-37     0.1207E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8286E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.5638E-03     0.2160E-03     0.1583E-05     0.4750E-05     0.7274E+02     0.2521E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2103E-03     0.2103E-03     0.2103E-03     0.2103E-03     0.2103E-03     0.0000E+00     0.0000E+00     0.5640E-03     0.1896E-02     0.8148E-07     0.0000E+00     0.4726E+02     0.1648E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1019E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1472E+08     0.1544E+02
   365    12    31  2017      30      30  cha30                0.3113E-02     0.9452E+01     0.1290E+01     0.1536E+01     0.5025E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4261E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8978E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.2647E-03     0.8703E-04     0.7019E-06     0.2106E-05     0.3432E+02     0.1189E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1586E-03     0.1586E-03     0.1586E-03     0.1586E-03     0.1586E-03     0.0000E+00     0.0000E+00     0.2647E-03     0.1589E-04     0.3593E-07     0.0000E+00     0.2173E+02     0.7569E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5330E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5832E+08     0.1544E+02
   365    12    31  2017      31      31  cha31                0.5294E-02     0.1608E+02     0.2194E+01     0.2613E+01     0.8547E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4939E-37     0.1510E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1478E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.3093E-03     0.1020E-03     0.8069E-06     0.2421E-05     0.4013E+02     0.1389E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E-03     0.1544E-03     0.1544E-03     0.1544E-03     0.1544E-03     0.0000E+00     0.0000E+00     0.3094E-03     0.1832E-04     0.4103E-07     0.0000E+00     0.2518E+02     0.8768E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6999E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2978E+08     0.1544E+02
   365    12    31  2017      32      32  cha32                0.1776E-01     0.5394E+02     0.7360E+01     0.8767E+01     0.2868E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7108E-37     0.2704E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2155E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.8983E-03     0.3880E-03     0.2539E-05     0.7617E-05     0.1162E+03     0.4027E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2344E-03     0.2344E-03     0.2344E-03     0.2344E-03     0.2344E-03     0.0000E+00     0.0000E+00     0.8987E-03     0.9173E-02     0.1298E-06     0.0000E+00     0.7598E+02     0.2650E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1964E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3645E+07     0.1544E+02
   365    12    31  2017      33      33  cha33                0.3701E-02     0.1124E+02     0.1533E+01     0.1826E+01     0.5974E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4628E-37     0.1414E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9484E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.3563E-03     0.1570E-03     0.1232E-05     0.3697E-05     0.4597E+02     0.1595E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8718E-04     0.8718E-04     0.8718E-04     0.8718E-04     0.8718E-04     0.0000E+00     0.0000E+00     0.3563E-03     0.3749E-04     0.6328E-07     0.0000E+00     0.3291E+02     0.1153E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6628E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3756E+08     0.1544E+02
   365    12    31  2017      34      34  cha34                0.8052E-02     0.2445E+02     0.3336E+01     0.3974E+01     0.1300E-01     0.0000E+00     0.1382E-37     0.0000E+00     0.5836E-37     0.1857E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1706E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.1104E-02     0.3971E-03     0.2469E-05     0.7408E-05     0.1443E+03     0.4977E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2076E-03     0.2076E-03     0.2076E-03     0.2076E-03     0.2076E-03     0.0000E+00     0.0000E+00     0.1104E-02     0.6161E-04     0.1274E-06     0.0000E+00     0.8312E+02     0.2884E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1660E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6918E+07     0.1544E+02
   365    12    31  2017      35      35  cha35                0.1405E-01     0.4265E+02     0.5820E+01     0.6932E+01     0.2268E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7674E-37     0.1711E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3317E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.9555E-03     0.3230E-03     0.2019E-05     0.6056E-05     0.1255E+03     0.4320E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1566E-03     0.1566E-03     0.1566E-03     0.1566E-03     0.1566E-03     0.0000E+00     0.0000E+00     0.9558E-03     0.4715E-04     0.1032E-06     0.0000E+00     0.6982E+02     0.2419E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1964E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4403E+07     0.1544E+02
   365    12    31  2017      36      36  cha36                0.4053E-02     0.1231E+02     0.1679E+01     0.2000E+01     0.6542E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4554E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9447E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.4685E-03     0.1570E-03     0.1122E-05     0.3367E-05     0.6101E+02     0.2109E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6036E-04     0.6036E-04     0.6036E-04     0.6036E-04     0.6036E-04     0.0000E+00     0.0000E+00     0.4686E-03     0.2598E-04     0.5778E-07     0.0000E+00     0.3660E+02     0.1272E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7842E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2702E+08     0.1544E+02
   365    12    31  2017      37      37  cha37                0.5505E-02     0.1672E+02     0.2281E+01     0.2717E+01     0.8887E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4212E-37     0.1376E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1182E-36     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.7106E-03     0.2396E-03     0.1619E-05     0.4858E-05     0.9289E+02     0.3205E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1686E-03     0.1686E-03     0.1686E-03     0.1686E-03     0.1686E-03     0.0000E+00     0.0000E+00     0.7108E-03     0.4375E-04     0.8351E-07     0.0000E+00     0.5391E+02     0.1871E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1101E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1411E+08     0.1544E+02
   365    12    31  2017      38      38  cha38                0.3198E-02     0.9711E+01     0.1325E+01     0.1578E+01     0.5163E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4198E-37     0.2071E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6363E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.6279E-03     0.2369E-03     0.1664E-05     0.4991E-05     0.8130E+02     0.2816E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2167E-03     0.2167E-03     0.2167E-03     0.2167E-03     0.2167E-03     0.0000E+00     0.0000E+00     0.6280E-03     0.4399E-04     0.8607E-07     0.0000E+00     0.5145E+02     0.1792E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7723E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2682E+08     0.1544E+02
   365    12    31  2017      39      39  cha39                0.5232E-03     0.1589E+01     0.2168E+00     0.2582E+00     0.8446E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.3096E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2587E-37     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.1260E-04     0.2400E-04     0.1025E-06     0.3076E-06     0.1350E+01     0.4687E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2050E-03     0.2050E-03     0.2050E-03     0.2050E-03     0.2050E-03     0.0000E+00     0.0000E+00     0.1261E-04     0.4028E-03     0.5139E-08     0.0000E+00     0.1267E+01     0.4459E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3264E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1097E-03     0.1544E+02
   365    12    31  2017      40      40  cha40                0.1377E+00     0.4180E+03     0.2387E+03     0.1787E+03     0.0000E+00     0.4642E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.1162E-01     0.2213E-01     0.6757E-05     0.6591E-06     0.8965E+03     0.3114E+02     0.0000E+00     0.1107E-09     0.0000E+00     0.0000E+00     0.2977E+04     0.3390E-03     0.3390E-03     0.3390E-03     0.3390E-03     0.3390E-03     0.0000E+00     0.8226E+06     0.1161E-01     0.8213E-01     0.6332E-05     0.5743E-09     0.8948E+03     0.3109E+02     0.0000E+00     0.5603E-10     0.0000E+00     0.0000E+00     0.3645E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1044E+07     0.1544E+02
   365    12    31  2017      41      41  cha41                0.2914E+00     0.8847E+03     0.1400E+03     0.1624E+03     0.0000E+00     0.3322E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1544E+02     0.8767E-03     0.2106E-03     0.1195E-05     0.3300E-05     0.8218E+02     0.2860E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9032E+02     0.2426E-03     0.2426E-03     0.2426E-03     0.2426E-03     0.2426E-03     0.0000E+00     0.5825E+07     0.7641E-03     0.3467E-04     0.1266E-05     0.3112E-05     0.5949E+02     0.2040E+01     0.0000E+00     0.1231E-09     0.0000E+00     0.0000E+00     0.2498E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8690E-06     0.1544E+02
