 Comunidad_de_riego_Turia_ SWAT+ Jun 13 2023       MODULAR Rev 2023.60.5.7                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   120     4    30  2017       1       1  Comunidad_de_rie      30.970       0.000       0.000       2.256       0.000       2.256       0.000      19.082       0.785       0.574      17.722       4.513       0.000       0.000       0.866       0.106       0.121       0.000       0.000       0.000     104.933       0.000       0.000       0.000       0.000       0.000       4.513       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.866       0.000       0.000       0.000      11.130
   151     5    31  2017       1       1  Comunidad_de_rie       7.230       0.000       0.000       0.000       0.000       0.000       0.000      17.814       0.166       0.983      16.665       0.000       0.000       0.866       0.000       0.097       0.083       0.000       0.000       0.000     154.198       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.866       0.000       0.000       0.000       8.180
   181     6    30  2017       1       1  Comunidad_de_rie      13.670       0.000       0.000       0.000       0.000       0.000       0.000      14.777       1.106       0.430      13.240       0.000       0.000       0.000       0.000       0.013       0.013       0.000       0.000       0.000     178.023       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       8.349
   212     7    31  2017       1       1  Comunidad_de_rie       2.680       0.000       0.000       0.000       0.000       0.000       0.000       3.442       0.762       0.000       2.680       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     166.192       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.680
   243     8    31  2017       1       1  Comunidad_de_rie      24.270       0.000       0.000       0.000       0.000       0.000       0.000      12.990       0.937       0.223      11.830       0.000       0.000       0.000       0.497       0.027       0.035       0.000       0.000       0.000     134.789       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.497       0.000       0.000       0.000       8.956
   273     9    30  2017       1       1  Comunidad_de_rie      12.400       0.000       0.000       2.106       0.000       2.106       0.000      22.915       0.404       1.131      21.380       4.213       0.000       0.497       0.000       0.176       0.167       0.000       0.000       0.000     108.095       0.000       0.000       0.000       0.000       0.000       4.213       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.497       0.000       0.000       0.000      11.578
   304    10    31  2017       1       1  Comunidad_de_rie      23.080       0.000       0.000       0.000       0.000       0.000       0.000      23.980       0.900       1.083      21.997       0.000       0.000       0.000       0.000       0.206       0.206       0.000       0.000       0.000      71.202       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.000       0.000       0.000       0.000      11.966
   334    11    30  2017       1       1  Comunidad_de_rie      10.000       0.000       0.000       0.000       0.000       0.000       0.000       2.937       0.750       0.020       2.167       0.000       0.000       0.000       0.460       0.016       0.023       0.000       0.000       0.000      46.698       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.460       0.000       0.000       0.000       1.683
   365    12    31  2017       1       1  Comunidad_de_rie       2.870       0.000       0.000       0.000       0.000       0.000       0.000      11.108       0.425       0.812       9.871       0.000       0.000       0.460       0.000       0.235       0.228       0.000       0.000       0.000      59.039       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.460       0.000       0.000       0.000       5.432
    31     1    31  2018       1       1  Comunidad_de_rie      23.020       0.000       0.000       0.000       0.000       0.000       0.000      11.122       0.975       0.449       9.697       0.000       0.000       0.000       0.977       0.123       0.139       0.000       0.000       0.000      67.460       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.977       0.000       0.000       0.000       7.241
    59     2    28  2018       1       1  Comunidad_de_rie      53.610       0.000       0.000      11.111       0.000      11.111       0.000      37.445       1.225       3.742      32.478      22.222       0.000       0.977       0.471       0.670       0.661       0.000       0.000       0.000      48.933       0.000       0.000       0.000       0.000       0.000      22.222       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.506       0.000       0.000       0.000      18.088
    90     3    31  2018       1       1  Comunidad_de_rie      15.900       0.000       0.000       0.000       0.000       0.000       0.000      36.007       0.953       1.738      33.315       0.000       0.000       0.471       0.000       0.222       0.214       0.000       0.000       0.000     117.779       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.471       0.000       0.000       0.000      19.958
   120     4    30  2018       1       1  Comunidad_de_rie      10.400       0.000       0.000       0.000       0.000       0.000       0.000      11.006       0.606       0.383      10.017       0.000       0.000       0.000       0.000       0.019       0.019       0.000       0.000       0.000     116.702       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.006
   151     5    31  2018       1       1  Comunidad_de_rie       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     141.088       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000
   181     6    30  2018       1       1  Comunidad_de_rie     136.951       0.000       0.000      55.027       0.000      55.027       0.000      82.569       0.646       2.574      79.349     110.055       0.000       0.000       0.000       0.295       0.295       0.000       0.000       0.000     163.379       0.000       0.000       0.000       0.000       0.000     110.055       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      45.129
   212     7    31  2018       1       1  Comunidad_de_rie       5.850       0.000       0.000       0.000       0.000       0.000       0.000       6.273       0.422       0.185       5.666       0.000       0.000       0.000       0.000       0.002       0.002       0.000       0.000       0.000     187.022       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       5.205
   243     8    31  2018       1       1  Comunidad_de_rie       7.800       0.000       0.000       0.000       0.000       0.000       0.000       9.106       1.306       0.000       7.800       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     152.172       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       7.800
   273     9    30  2018       1       1  Comunidad_de_rie      56.200       0.000       0.000       0.000       0.000       0.000       0.000      57.273       1.923       1.969      53.381       0.000       0.000       0.000       0.851       0.420       0.434       0.000       0.000       0.000      92.368       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.851       0.000       0.000       0.000      29.595
   304    10    31  2018       1       1  Comunidad_de_rie     151.301       0.000       0.000      96.641       0.000      96.641       0.000      36.246       1.233       3.338      31.675     193.283       0.000       0.851       1.065       0.510       0.513       0.000       0.000       0.000      63.011       0.000       0.000       0.000       0.000       0.000     193.283       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.214       0.000       0.000       0.000      17.898
   334    11    30  2018       1       1  Comunidad_de_rie     207.201       0.000       0.000     168.805       0.000     168.805       0.000      45.691       1.473       5.854      38.364     337.609       0.000       1.065       1.538       1.432       1.439       0.000       0.000       0.000      33.198       0.000       0.000       0.000       0.000       0.000     337.609       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.473       0.000       0.000       0.000      21.224
   365    12    31  2018       1       1  Comunidad_de_rie      13.200       0.000       0.000       0.000       0.000       0.000       0.000      28.434       0.850       3.682      23.901       0.000       0.000       1.538       0.292       0.833       0.813       0.000       0.000       0.000      32.351       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.246       0.000       0.000       0.000      13.040
    31     1    31  2019       1       1  Comunidad_de_rie       0.300       0.000       0.000       0.000       0.000       0.000       0.000       0.892       0.300       0.189       0.403       0.000       0.000       0.292       0.000       0.052       0.048       0.000       0.000       0.000      49.658       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.292       0.000       0.000       0.000       0.300
    59     2    28  2019       1       1  Comunidad_de_rie       0.200       0.000       0.000       0.000       0.000       0.000       0.000       0.400       0.200       0.000       0.200       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      52.542       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.200
    90     3    31  2019       1       1  Comunidad_de_rie      20.300       0.000       0.000       0.000       0.000       0.000       0.000       1.890       0.350       0.005       1.535       0.000       0.000       0.000       0.235       0.004       0.008       0.000       0.000       0.000      89.403       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.235       0.000       0.000       0.000       1.535
   120     4    30  2019       1       1  Comunidad_de_rie     139.701       0.000       0.000      71.092       0.000      71.092       0.000      73.055       1.685       3.435      67.935     142.184       0.000       0.235       0.897       0.545       0.556       0.000       0.000       0.000      95.760       0.000       0.000       0.000       0.000       0.000     142.184       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.662       0.000       0.000       0.000      36.559
   151     5    31  2019       1       1  Comunidad_de_rie       8.400       0.000       0.000       0.000       0.000       0.000       0.000      25.570       1.170       1.678      22.721       0.000       0.000       0.897       0.000       0.191       0.176       0.000       0.000       0.000     135.389       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.897       0.000       0.000       0.000      11.738
   181     6    30  2019       1       1  Comunidad_de_rie       1.200       0.000       0.000       0.000       0.000       0.000       0.000       1.489       0.289       0.000       1.200       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     161.152       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       1.200
   212     7    31  2019       1       1  Comunidad_de_rie       2.500       0.000       0.000       0.000       0.000       0.000       0.000       2.979       0.478       0.000       2.500       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     175.214       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.500
   243     8    31  2019       1       1  Comunidad_de_rie       3.200       0.000       0.000       0.000       0.000       0.000       0.000       3.957       0.757       0.000       3.200       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     151.484       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       3.200
   273     9    30  2019       1       1  Comunidad_de_rie     104.100       0.000       0.000      50.872       0.000      50.872       0.000      55.923       2.694       2.666      50.562     101.745       0.000       0.000       0.000       0.395       0.395       0.000       0.000       0.000      98.979       0.000       0.000       0.000       0.000       0.000     101.745       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.000       0.000       0.000       0.000      29.350
   304    10    31  2019       1       1  Comunidad_de_rie      28.900       0.000       0.000       2.312       0.000       2.312       0.000      27.116       1.200       1.517      24.399       4.624       0.000       0.000       0.672       0.279       0.289       0.000       0.000       0.000      75.454       0.000       0.000       0.000       0.000       0.000       4.624       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.672       0.000       0.000       0.000      13.696
   334    11    30  2019       1       1  Comunidad_de_rie       6.100       0.000       0.000       0.000       0.000       0.000       0.000       7.272       0.500       0.688       6.084       0.000       0.000       0.672       0.000       0.092       0.081       0.000       0.000       0.000      88.799       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.672       0.000       0.000       0.000       3.149
   365    12    31  2019       1       1  Comunidad_de_rie     110.200       0.000       0.000      65.019       0.000      65.019       0.000      45.863       0.682       3.752      41.429     130.038       0.000       0.000       0.000       0.580       0.580       0.000       0.000       0.000      55.167       0.000       0.000       0.000       0.000       0.000     130.038       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      22.893
    31     1    31  2020       1       1  Comunidad_de_rie     240.001       0.000       0.000     195.367       0.000     195.367       0.000      25.503       1.455       2.207      21.841     390.733       0.000       0.000       0.914       0.377       0.392       0.000       0.000       0.000      34.626       0.000       0.000       0.000       0.000       0.000     390.733       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.914       0.000       0.000       0.000      12.785
    60     2    29  2020       1       1  Comunidad_de_rie       7.600       0.000       0.000       0.000       0.000       0.000       0.000      29.139       0.952       2.498      25.689       0.000       0.000       0.914       0.000       0.514       0.498       0.000       0.000       0.000      61.460       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.914       0.000       0.000       0.000      13.429
    91     3    31  2020       1       1  Comunidad_de_rie      45.900       0.000       0.000      10.375       0.000      10.375       0.000      29.125       1.530       2.693      24.901      20.750       0.000       0.000       1.147       0.454       0.472       0.000       0.000       0.000      76.650       0.000       0.000       0.000       0.000       0.000      20.750       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       1.147       0.000       0.000       0.000      14.451
   121     4    30  2020       1       1  Comunidad_de_rie      32.010       0.000       0.000       0.000       0.000       0.000       0.000      41.954       2.013       2.522      37.419       0.000       0.000       1.147       0.000       0.396       0.377       0.000       0.000       0.000      87.993       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.147       0.000       0.000       0.000      20.906
   152     5    31  2020       1       1  Comunidad_de_rie      38.300       0.000       0.000       8.307       0.000       8.307       0.000      30.889       0.895       1.032      28.962      16.613       0.000       0.000       0.000       0.097       0.097       0.000       0.000       0.000     146.943       0.000       0.000       0.000       0.000       0.000      16.613       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      17.920
   182     6    30  2020       1       1  Comunidad_de_rie      28.000       0.000       0.000       0.000       0.000       0.000       0.000      28.446       0.446       1.155      26.845       0.000       0.000       0.000       0.000       0.031       0.031       0.000       0.000       0.000     163.692       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      15.939
   213     7    31  2020       1       1  Comunidad_de_rie      14.300       0.000       0.000       0.000       0.000       0.000       0.000      15.370       1.070       0.452      13.848       0.000       0.000       0.000       0.000       0.007       0.007       0.000       0.000       0.000     162.254       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       9.232
   244     8    31  2020       1       1  Comunidad_de_rie      13.800       0.000       0.000       0.000       0.000       0.000       0.000      14.124       0.323       0.480      13.320       0.000       0.000       0.000       0.000       0.007       0.007       0.000       0.000       0.000     152.734       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.000       0.000       0.000       0.000       8.356
   274     9    30  2020       1       1  Comunidad_de_rie       4.560       0.000       0.000       0.000       0.000       0.000       0.000       5.035       0.475       0.150       4.410       0.000       0.000       0.000       0.000       0.007       0.007       0.000       0.000       0.000     114.024       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -0.000       0.000       0.000       0.000       2.895
   305    10    31  2020       1       1  Comunidad_de_rie       7.030       0.000       0.000       0.000       0.000       0.000       0.000       7.605       0.575       0.344       6.686       0.000       0.000       0.000       0.000       0.018       0.018       0.000       0.000       0.000      90.789       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       3.415
   335    11    30  2020       1       1  Comunidad_de_rie     296.781       0.000       0.000     235.521       0.000     235.521       0.000      32.414       1.750       4.481      26.183     471.042       0.000       0.000       1.999       0.989       1.023       0.000       0.000       0.000      25.307       0.000       0.000       0.000       0.000       0.000     471.042       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       1.999       0.000       0.000       0.000      15.079
